,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68
37_17231815271201.png,A,C,D,B,A,E,B,A,B,A,D,E,A,A,D,A,B,E,A,D,D,A,B,B,E,A,B,E,D,D,C,E,D,B,B,D,C,C,D,A,A,A,A,B,D,D,B,A,A,A,D,C,B,D,B,D,B,C,C,B,A,D,E,C,D,B,B,A,C
37_17231847861301.png,E,D,D,E,A,D,E,C,E,B,D,C,A,E,B,E,B,E,A,D,E,C,E,D,B,C,C,B,E,B,D,D,D,B,B,D,A,C,A,D,A,B,D,C,C,B,C,C,B,B,B,C,C,D,B,C,C,C,B,A,B,C,C,A,C,A,A,B,C
37_17231817181301.png,E,D,D,C,B,B,E,A,D,E,C,E,B,E,C,E,B,E,C,B,A,B,E,B,D,E,C,D,D,A,A,E,B,D,A,A,D,B,A,D,B,C,C,D,A,B,A,C,C,D,C,B,C,C,D,C,C,B,B,A,A,A,C,A,C,A,A,B,A
37_17231875521301.png,A,B,D,C,B,C,A,A,E,A,D,B,A,D,B,E,B,A,D,D,C,C,B,A,B,A,D,A,D,B,A,B,A,E,C,B,B,D,A,B,B,B,D,B,B,A,D,A,C,C,B,A,C,B,C,C,A,B,B,D,A,A,B,A,C,A,A,B,A
37_17231827651301.png,E,E,B,E,D,B,B,C,A,B,E,C,A,C,C,E,B,E,D,D,A,A,D,D,C,D,C,D,D,C,B,E,D,C,C,D,B,D,A,*,B,C,C,B,B,A,D,C,D,C,B,B,B,C,B,C,C,B,B,D,A,B,B,A,C,A,A,C,D
37_17231863981201.png,E,D,B,D,D,E,D,A,A,A,D,D,B,A,D,A,A,B,A,A,A,B,A,B,C,E,C,A,A,C,D,B,C,B,C,B,E,C,D,A,C,B,A,B,B,B,B,B,B,D,D,B,D,B,A,D,A,A,B,C,A,C,B,C,B,B,C,A,C
37_17231893761201.png,A,D,B,D,C,E,B,A,A,A,E,D,A,C,D,A,D,A,C,D,D,B,E,B,E,E,B,E,E,B,A,E,E,C,E,E,C,C,D,A,C,B,A,B,B,D,A,A,C,C,B,B,A,E,A,D,B,B,B,A,C,A,C,C,C,D,A,A,A
37_17232183091201.png,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
37_17231829381301.png,E,D,D,E,D,B,E,B,D,C,E,C,A,C,C,B,B,E,E,D,B,B,A,B,C,D,C,D,D,E,A,E,C,B,E,E,C,B,A,D,B,C,D,D,C,B,D,C,C,C,B,A,C,C,B,C,C,B,B,A,B,B,C,A,C,A,A,C,A
37_17231815321201.png,A,D,B,D,C,C,B,A,A,D,D,D,A,A,D,A,D,A,C,D,D,C,E,B,E,E,B,E,A,A,D,E,C,E,E,C,C,A,E,A,C,B,A,A,B,D,A,A,D,A,B,B,B,E,C,D,B,B,A,B,A,B,B,C,C,B,B,#,#
37_17231891391301.png,E,A,E,E,B,A,A,B,C,B,C,E,C,D,B,A,A,E,E,C,B,B,A,C,C,D,D,B,C,C,D,B,E,B,B,A,D,B,A,D,B,C,C,D,D,D,B,B,B,C,A,C,E,B,C,A,B,C,C,A,D,B,B,A,C,A,A,C,B
37_17231890181201.png,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
37_17231817021301.png,E,D,E,E,D,B,E,E,C,A,D,E,D,C,C,E,B,E,B,C,B,D,E,A,C,D,A,B,D,A,A,E,E,B,C,D,D,B,A,D,B,C,B,B,A,A,D,C,C,C,B,D,C,C,D,C,C,B,B,A,A,A,C,A,C,A,A,C,D
37_17231865891201.png,A,C,B,D,C,A,B,A,A,D,D,D,B,C,D,A,D,E,C,B,A,B,E,B,E,A,B,B,D,B,C,C,A,C,D,B,D,A,D,A,C,B,A,B,A,E,B,B,C,C,D,B,A,D,C,B,B,B,A,B,D,C,B,C,C,B,A,D,B
37_17231813281301.png,E,D,D,E,D,C,E,B,D,C,E,C,E,C,C,E,B,C,C,A,B,B,E,C,C,D,C,E,D,B,A,E,C,B,E,E,C,C,B,C,B,C,E,D,D,B,A,C,A,B,C,B,E,B,D,C,C,D,A,E,C,B,A,#,#,C,B,A,D
37_17231874551201.png,A,D,B,D,C,E,B,A,A,A,D,D,A,C,D,A,D,A,C,D,D,B,E,B,E,E,C,E,B,E,A,E,C,B,E,E,C,D,D,A,C,B,B,C,A,D,A,A,B,A,#,B,B,D,A,D,B,B,A,D,C,A,B,C,C,B,B,D,A
37_17231892841301.png,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
37_17231886141201.png,A,D,B,D,C,C,B,A,A,B,C,D,A,B,D,A,D,A,C,B,B,B,E,B,E,E,D,E,C,E,D,E,E,B,B,E,C,A,D,A,C,B,A,C,B,D,A,A,D,C,A,B,D,D,C,D,B,B,A,B,C,A,B,C,C,B,B,C,B
37_17231875431301.png,E,D,D,E,E,A,E,C,B,E,A,A,C,E,A,D,B,E,C,D,A,B,A,B,D,D,C,E,C,E,D,E,C,D,B,E,C,A,A,D,C,B,C,B,C,B,D,C,B,B,B,A,C,C,B,D,C,B,A,D,C,B,C,A,C,A,A,C,B
37_17231825151201.png,A,D,B,D,C,C,B,A,A,B,A,D,A,B,D,A,D,E,C,D,B,B,E,B,E,E,B,E,E,E,A,E,C,E,E,E,C,C,D,A,C,A,A,B,B,D,A,A,C,C,D,B,B,D,A,D,B,B,A,B,D,C,D,C,C,B,B,A,B
37_17231890761301.png,E,D,A,E,D,B,E,C,E,B,C,B,B,B,C,E,B,E,A,A,B,A,E,A,C,D,C,B,D,D,A,E,C,B,E,A,B,B,A,D,B,C,D,D,D,A,D,C,C,C,B,A,C,C,A,C,C,B,B,A,B,B,B,A,C,A,A,C,A
37_17231827281301.png,E,B,D,E,A,D,C,B,C,D,B,D,E,C,B,C,A,D,B,D,D,#,A,D,B,B,E,C,B,B,C,C,B,D,B,D,B,A,B,B,A,C,B,D,B,D,B,C,D,B,C,B,C,D,B,A,B,C,B,A,C,B,D,B,C,A,B,A,C
37_17231865981201.png,A,D,B,D,C,C,B,A,A,C,E,D,A,C,D,A,D,E,C,D,B,B,E,B,E,E,A,E,E,E,A,D,E,B,E,B,C,B,D,A,C,B,A,B,B,D,A,A,B,C,D,B,B,D,B,D,B,B,A,B,D,C,A,C,B,B,B,A,B
37_17231813261301.png,E,D,C,D,D,B,E,B,C,E,D,E,C,B,C,E,B,A,C,D,B,B,A,A,C,D,D,D,D,C,A,C,C,B,E,E,C,B,A,D,D,C,D,C,B,B,B,C,C,C,B,C,C,B,B,C,C,B,B,A,C,D,A,A,C,A,A,B,C
37_17231874511201.png,A,D,B,D,C,E,B,A,A,A,E,D,A,C,D,A,D,A,C,D,D,B,E,B,E,E,B,E,B,E,A,E,C,B,E,E,C,A,D,A,C,A,A,D,C,D,A,A,B,A,E,C,D,E,A,D,B,C,B,D,D,E,E,C,C,B,B,A,B
37_17231906121301.png,E,D,C,E,E,A,E,D,D,C,E,C,D,E,B,E,A,A,B,B,A,B,D,E,A,D,D,C,D,D,A,B,B,E,A,C,D,B,A,D,B,C,B,B,C,C,A,B,D,D,B,C,C,C,C,C,B,D,A,B,B,C,A,A,A,C,B,D,D
37_17231896441201.png,A,B,B,D,C,E,B,A,A,C,D,D,A,E,D,A,D,C,E,D,B,D,E,B,A,E,A,E,B,E,A,E,E,B,E,E,D,B,D,A,C,B,A,C,C,D,A,A,B,A,D,B,C,B,D,B,B,B,A,A,C,D,B,C,C,B,B,A,B
37_17231825071201.png,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
37_17231890341201.png,A,D,B,D,C,C,B,A,A,D,A,D,A,B,D,A,D,A,C,D,D,B,C,B,A,E,B,C,B,E,D,E,B,B,D,E,C,B,D,A,C,B,A,D,B,D,A,A,B,C,D,B,B,D,B,D,B,B,A,B,D,C,A,C,C,B,B,A,B
37_17231823921201.png,A,D,B,D,C,A,B,A,A,C,B,D,A,D,D,A,D,A,C,D,D,B,E,B,E,E,B,E,B,E,A,E,C,B,A,E,C,E,D,A,C,B,A,D,B,D,A,A,C,B,B,B,A,D,A,D,B,B,A,A,D,E,C,C,C,B,B,A,A
37_17231823761201.png,A,D,B,D,C,A,B,A,A,A,C,D,B,A,D,A,A,A,A,D,D,A,C,B,A,A,D,C,B,D,C,A,B,B,C,A,D,C,D,A,C,A,D,B,D,C,A,C,A,A,B,B,A,A,C,D,B,B,A,A,C,D,B,D,B,C,A,A,B
37_17231847751201.png,D,D,B,D,B,E,B,C,E,C,D,C,A,E,B,A,A,D,B,C,E,A,D,C,E,B,C,A,B,E,D,C,E,A,B,D,B,C,D,A,C,B,A,D,D,A,B,A,B,A,B,D,D,A,C,D,B,C,D,A,C,D,A,D,B,C,B,D,A
37_17231864021201.png,A,E,B,D,C,E,B,A,A,B,E,D,A,A,D,A,D,E,C,B,A,B,E,B,A,E,B,E,E,B,A,D,E,D,B,E,C,B,D,A,C,B,B,D,B,D,A,A,C,B,D,B,B,D,B,D,B,B,A,B,D,C,B,C,C,B,B,D,C
37_17231869141201.png,B,C,B,D,C,B,B,A,A,B,D,D,A,E,D,A,A,A,C,B,A,D,E,B,E,E,A,E,E,C,B,D,E,E,E,C,D,B,E,A,D,B,A,D,D,E,B,A,D,A,E,B,C,D,A,D,B,B,B,B,D,A,C,C,C,D,A,A,C
37_17231906131301.png,A,D,C,E,A,C,E,B,B,B,C,B,C,A,C,E,A,E,B,A,B,C,B,C,C,B,B,B,C,B,D,B,B,B,B,B,B,B,A,D,B,B,D,B,B,C,D,C,C,A,B,C,B,A,B,A,B,B,A,B,B,B,C,B,B,A,B,D,A
37_17231824391301.png,E,A,B,E,B,A,A,E,D,A,B,C,C,B,D,E,A,E,A,A,A,D,D,D,A,D,C,B,D,B,D,B,B,B,B,D,A,B,A,D,B,C,B,D,C,A,D,C,C,C,C,B,C,C,D,C,C,B,B,A,B,C,C,A,C,A,A,A,C
37_17231813301301.png,E,B,D,E,D,B,E,B,E,B,E,C,E,E,C,C,B,E,C,A,A,B,A,D,C,C,D,C,D,D,A,C,C,B,E,C,C,B,B,B,C,C,D,B,C,D,A,#,D,C,C,A,#,A,E,B,#,#,B,A,C,C,A,C,C,A,B,A,C
37_17232179491301.png,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
37_17231829331301.png,E,D,D,E,D,B,E,B,D,C,E,C,A,C,C,B,B,E,E,D,B,B,A,B,C,D,C,D,D,E,A,E,C,B,E,E,C,B,A,D,B,B,D,D,C,A,D,C,C,C,B,A,C,C,D,C,C,B,B,D,B,B,A,A,C,A,A,C,A
37_17231892311201.png,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
37_17231824421301.png,A,A,E,D,D,E,E,B,C,C,B,E,C,D,B,D,B,B,D,D,B,B,B,C,A,C,B,D,D,C,D,B,E,B,B,B,E,B,D,D,B,C,D,B,C,B,A,C,C,C,B,A,C,C,D,C,C,B,B,A,A,B,C,A,C,A,A,C,D
37_17231875291301.png,E,B,D,E,B,C,A,B,A,B,A,C,B,E,A,B,A,E,A,B,B,B,A,B,B,E,B,A,D,E,D,E,C,B,B,E,C,#,A,D,#,B,C,B,C,A,C,C,A,C,B,C,B,D,C,C,C,A,A,D,C,D,D,A,C,A,A,A,D
37_17231825611301.png,E,D,D,E,D,D,E,B,C,B,E,C,A,B,C,E,B,E,C,C,B,B,A,B,A,D,C,C,D,A,D,B,D,C,D,E,C,D,A,D,A,C,D,A,A,A,D,C,C,C,B,B,C,C,C,C,C,B,B,A,B,B,C,A,C,A,A,C,A
37_17231865741201.png,A,B,B,D,B,A,A,A,A,A,D,D,A,A,D,A,A,D,D,D,A,B,E,E,E,E,B,E,A,B,D,B,D,B,E,D,C,A,D,A,C,B,A,C,A,D,C,B,B,A,D,B,D,E,B,D,B,C,A,A,A,C,C,C,C,D,B,A,A
37_17231890161201.png,A,B,B,D,C,E,B,A,A,D,A,D,A,C,D,C,C,B,C,D,B,B,E,B,#,E,B,E,A,A,A,D,C,C,A,B,C,B,D,A,C,B,A,C,B,D,A,B,B,D,D,B,B,D,B,D,B,B,A,B,C,C,B,C,C,B,B,A,B
37_17231865771201.png,A,C,B,D,C,E,A,A,D,C,A,D,A,A,D,C,D,C,B,C,B,D,E,B,B,C,C,A,D,B,D,D,E,C,E,D,D,A,D,B,C,B,A,E,C,D,B,E,B,D,A,E,C,B,D,A,E,B,D,B,B,D,#,B,E,D,B,A,D
37_17231828821201.png,A,D,B,D,C,E,B,A,A,A,E,D,A,C,D,A,D,A,C,D,D,B,E,B,E,E,B,E,D,C,A,E,C,B,E,E,C,C,D,A,C,B,A,B,D,D,A,A,B,A,A,B,B,D,B,D,B,B,A,B,D,C,D,C,C,B,B,A,B
37_17231825221201.png,D,D,B,D,C,A,B,A,A,C,C,D,A,C,E,C,B,D,C,E,A,D,E,B,B,E,B,C,B,B,D,C,C,C,B,D,B,E,A,A,C,B,B,A,B,D,D,A,B,B,D,*,D,A,C,D,B,B,B,D,A,E,E,D,B,B,B,C,B
37_17231890271201.png,A,D,B,D,C,E,B,A,E,D,B,D,A,E,D,A,D,E,B,B,A,D,A,D,E,B,C,E,E,B,C,B,A,A,A,D,C,A,D,A,C,B,A,D,A,D,A,A,B,A,A,B,B,D,B,D,B,B,A,A,D,C,D,C,C,B,B,A,B
37_17231825861301.png,*,*,D,E,D,B,E,E,C,B,D,E,A,B,C,E,B,E,C,A,A,A,A,B,A,A,C,D,D,D,C,B,E,B,E,D,D,D,A,D,B,C,D,D,C,A,D,C,C,C,B,A,C,C,A,C,C,B,B,A,B,A,C,A,C,A,A,A,A
37_17231824521301.png,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
37_17231817051301.png,E,C,E,C,D,D,A,E,E,B,E,C,D,E,A,E,D,E,B,B,B,B,E,D,A,D,C,C,D,C,A,E,C,B,D,A,C,B,A,D,B,C,A,D,C,A,D,C,C,C,A,A,C,C,A,C,C,B,B,A,B,B,C,A,C,A,A,C,A
37_17231864161201.png,A,B,B,D,C,C,D,A,A,C,D,D,A,B,D,A,E,B,C,D,B,D,E,B,A,E,B,E,A,A,A,D,D,B,E,B,D,B,D,A,C,B,C,B,B,D,A,A,C,B,B,B,B,E,C,D,B,B,A,A,C,E,C,C,C,B,B,C,C
37_17231815521201.png,A,D,B,D,C,E,B,A,A,D,C,D,A,E,D,A,D,A,C,D,B,B,E,B,E,E,B,E,B,A,A,E,C,B,E,E,E,C,D,A,C,B,A,D,B,D,C,A,B,C,D,B,B,D,B,D,B,B,A,B,D,C,B,C,C,B,B,A,B
37_17231847711201.png,A,A,B,D,C,C,B,A,A,C,A,D,A,B,D,A,A,E,C,C,B,C,D,B,C,E,B,E,E,B,D,D,C,C,D,A,D,C,D,A,C,A,A,C,B,D,D,B,B,B,B,A,C,B,D,D,B,B,A,A,B,E,E,C,C,C,D,C,A
37_17231874671201.png,A,D,B,D,C,E,B,A,A,A,E,D,A,C,D,A,D,A,C,D,D,B,E,B,E,E,B,E,B,E,A,E,C,B,E,E,C,A,D,A,C,A,A,D,A,D,A,A,B,A,B,B,D,D,B,D,C,D,B,A,#,B,A,C,C,B,B,A,D
37_17231821051201.png,A,D,B,D,C,A,B,A,A,D,D,D,A,C,D,A,D,A,C,E,A,A,E,B,E,E,B,E,A,E,E,E,D,E,E,E,E,D,D,A,C,A,A,C,B,D,B,A,C,A,B,B,C,E,C,B,B,B,A,D,C,A,C,C,D,B,B,D,A
37_17231815391201.png,B,*,B,D,C,C,A,A,A,A,A,D,A,A,D,C,D,A,C,D,D,B,E,B,A,E,B,E,B,E,D,E,C,E,E,C,C,A,D,A,D,B,A,D,B,D,A,A,B,A,D,B,B,D,A,D,B,B,A,B,D,C,C,C,C,B,B,A,B
37_17231890961301.png,E,D,A,E,D,B,E,B,C,E,E,C,C,B,C,D,A,E,C,A,B,B,A,C,C,D,C,D,D,B,A,E,D,B,B,D,C,C,A,D,B,C,D,A,D,B,A,C,C,C,A,D,B,E,A,A,A,B,B,C,C,C,C,A,C,A,B,B,A
37_17231823801201.png,A,D,B,D,C,E,D,A,A,C,E,D,A,E,D,A,D,E,C,D,D,A,D,B,D,E,C,D,B,E,A,D,D,B,B,D,C,C,D,A,C,B,A,C,B,D,B,B,C,D,C,C,C,E,C,D,B,B,C,B,A,B,D,B,C,C,A,A,B
37_17231862481201.png,A,B,B,D,D,C,C,A,E,D,E,E,A,E,D,B,B,E,E,D,B,B,B,E,C,B,C,D,C,D,A,A,E,C,C,C,D,C,D,A,D,A,A,A,B,D,A,A,C,C,B,C,C,E,B,D,B,B,A,D,B,C,C,C,C,C,A,D,C
37_17231829221301.png,E,D,D,E,D,B,E,B,D,C,E,C,A,C,C,B,B,E,E,D,B,B,A,B,C,D,C,D,D,E,A,E,C,B,E,E,C,B,A,D,B,C,D,D,C,A,D,C,C,C,B,A,C,C,D,C,C,B,B,A,B,B,C,A,C,A,A,C,A
37_17231827501301.png,B,D,E,E,A,B,E,D,E,D,E,C,D,E,C,B,A,E,C,C,B,B,D,B,D,A,C,E,C,C,B,B,E,B,E,E,E,C,D,A,A,A,B,B,C,B,C,C,C,B,C,C,C,C,A,A,A,C,C,D,C,A,C,B,B,A,B,B,C
37_17231896731301.png,B,D,B,A,C,D,E,E,A,C,A,B,B,D,D,E,B,E,C,A,B,E,D,B,A,D,D,E,A,B,A,D,E,B,B,D,C,D,A,D,B,B,D,A,D,A,A,C,C,B,A,C,C,B,D,C,C,B,A,D,B,B,C,A,C,A,A,C,C
37_17231823811201.png,A,D,B,D,C,E,B,A,A,C,E,D,A,D,D,A,D,E,B,D,D,B,E,B,E,E,B,E,B,E,A,E,C,B,E,D,C,A,D,A,D,B,D,C,B,E,B,A,B,C,B,B,C,C,B,B,B,B,A,A,D,B,B,B,C,D,A,C,D
37_17231865881201.png,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
37_17231828791201.png,A,D,B,D,C,E,B,A,A,A,E,D,A,C,D,A,D,A,C,D,D,B,E,B,E,E,B,E,D,C,A,E,C,B,E,E,C,C,D,A,C,B,A,B,D,D,A,A,B,A,A,B,B,D,B,D,B,B,D,D,D,C,D,C,C,B,B,A,B
37_17232182291301.png,E,A,B,E,A,C,E,D,C,E,B,A,C,D,C,E,A,E,A,D,A,C,D,D,D,B,A,D,B,E,B,A,E,B,C,C,C,D,A,D,B,C,D,C,A,A,D,C,C,C,B,B,C,C,E,C,D,B,B,D,A,B,C,A,C,A,A,B,C
37_17231827691301.png,E,E,C,E,D,B,B,C,A,D,E,C,A,C,C,E,B,E,B,D,A,A,D,B,C,D,C,D,D,C,D,E,D,B,E,D,C,D,A,D,B,C,C,D,B,A,D,C,C,C,B,A,C,C,B,C,B,B,B,D,A,B,C,A,C,A,A,C,D
37_17231896661301.png,A,D,E,D,C,D,D,D,E,A,D,D,C,D,D,E,A,C,B,C,B,B,C,B,B,C,B,B,C,B,A,D,D,B,A,B,C,E,D,A,B,B,C,C,B,B,A,C,C,C,D,C,A,E,B,D,C,D,A,A,C,C,C,A,D,A,C,D,C
37_17231829401301.png,E,D,D,E,D,B,E,B,D,C,E,C,A,C,C,B,B,E,E,D,B,B,A,B,C,D,C,D,D,E,A,E,C,B,E,E,C,B,A,D,B,C,D,D,C,A,D,C,C,C,B,A,C,C,B,C,C,B,B,A,B,B,C,A,C,A,A,C,A
37_17231865001301.png,E,D,C,C,C,A,E,D,B,D,B,B,A,C,E,E,A,A,C,A,E,D,D,C,C,E,C,B,A,C,D,E,C,B,E,B,C,B,A,D,A,C,C,B,D,A,B,C,C,C,C,B,C,B,A,C,C,C,D,D,A,A,C,A,C,A,D,B,C
37_17231828771201.png,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
37_17231828761201.png,A,D,B,D,C,E,B,A,A,A,E,D,A,C,D,A,D,A,C,D,D,B,E,B,E,E,B,E,D,C,A,E,C,B,E,E,C,C,D,A,C,B,A,B,D,D,A,A,B,A,A,B,B,D,B,D,B,B,A,B,D,C,D,C,C,B,B,A,B
37_17231890901301.png,D,B,D,E,B,E,E,C,D,E,D,C,D,A,E,A,E,D,C,A,E,C,A,A,A,C,D,C,C,D,A,E,D,A,A,B,C,C,C,D,E,C,D,D,D,A,D,D,D,C,B,A,E,C,E,C,A,B,B,A,A,B,D,A,B,A,A,A,C
37_17231896541201.png,A,A,B,D,C,B,B,A,A,D,E,D,A,A,E,A,D,B,C,D,D,B,E,B,A,E,E,E,D,D,A,E,E,B,E,A,B,D,D,A,C,A,A,C,B,D,A,A,D,B,D,C,C,E,A,D,B,B,A,B,C,C,E,C,A,B,B,D,A
37_17231892341201.png,A,D,B,D,C,E,B,A,A,A,E,D,A,A,D,A,D,A,C,D,D,B,E,B,E,E,B,E,B,A,D,E,C,B,B,D,C,B,D,A,C,B,A,D,B,D,A,A,B,A,D,B,B,D,B,D,B,B,A,B,B,C,A,C,C,B,B,A,B
37_17231847891301.png,A,D,D,E,D,E,A,E,B,A,D,E,A,B,C,B,B,E,E,E,A,C,E,A,D,D,C,B,E,A,C,E,C,B,B,E,C,#,A,#,#,C,B,C,A,A,B,D,B,D,#,C,E,B,D,#,A,D,B,D,A,E,C,A,E,A,C,E,B
37_17231829541301.png,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
37_17231825101201.png,A,D,B,D,C,A,B,A,A,D,C,D,A,B,D,C,A,A,B,D,B,E,D,B,E,E,A,D,D,E,D,E,C,B,A,B,C,A,D,A,C,B,A,B,A,D,E,A,B,A,B,B,B,D,A,D,B,B,A,C,B,B,D,C,C,C,B,D,C
37_17231865011301.png,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
37_17231864841301.png,E,D,D,C,D,B,#,C,#,B,E,C,A,C,C,E,A,E,C,D,A,B,D,E,A,B,C,C,D,E,A,D,D,B,D,B,C,B,A,D,B,C,D,D,C,A,D,C,C,C,B,A,C,B,C,C,C,B,B,D,A,B,C,A,C,A,A,C,C
37_17231875591301.png,A,D,D,E,D,A,A,B,D,B,D,E,D,A,A,B,A,E,A,D,A,D,A,D,C,D,A,B,D,E,C,E,B,B,B,E,C,A,B,E,E,E,E,D,D,D,C,A,D,E,D,E,*,E,D,B,B,A,E,D,E,D,D,E,E,D,D,E,E
37_17232178671301.png,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
37_17231827661301.png,E,E,B,E,D,D,B,C,A,*,E,C,A,C,C,E,B,E,D,D,A,A,D,D,C,D,C,D,D,C,B,E,D,C,C,D,B,D,A,D,B,C,C,B,B,A,D,C,C,C,B,B,B,C,B,C,C,B,B,D,A,B,C,A,C,A,A,C,D
37_17232178461201.png,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
37_17231874591201.png,A,D,B,D,C,E,B,A,A,A,E,D,A,C,D,A,D,A,C,D,D,B,E,B,E,E,B,E,B,E,A,E,C,B,E,E,C,C,D,A,C,A,A,C,A,D,A,A,B,A,E,B,B,B,B,D,B,B,A,A,C,D,C,C,C,B,B,A,D
37_17231821011201.png,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
37_17231847801301.png,E,D,C,D,D,B,C,E,C,E,C,C,B,D,C,D,C,D,E,D,A,B,D,B,B,D,B,C,E,A,A,C,C,C,B,E,C,B,A,D,D,C,D,A,E,A,A,D,D,C,B,C,B,C,C,C,D,C,C,D,B,C,B,B,D,A,C,A,A
37_17231815311201.png,A,B,B,D,C,A,B,A,E,C,B,B,A,C,D,A,D,B,E,A,A,D,E,B,E,A,C,E,D,A,D,E,C,B,A,E,B,D,D,A,C,B,A,D,D,D,B,B,B,C,D,B,B,A,C,D,B,B,D,A,A,E,E,C,C,C,B,D,A
37_17232183941201.png,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
37_17231891131301.png,A,D,B,E,B,C,E,B,C,D,A,B,C,D,C,E,C,E,C,A,C,C,A,A,C,D,C,C,A,E,A,B,D,D,C,C,A,C,A,D,B,C,D,D,A,A,D,C,C,C,D,A,A,E,B,C,C,D,B,D,A,B,C,A,C,A,A,C,C
37_17231896801301.png,E,D,D,E,C,C,A,B,D,B,B,B,C,C,B,D,A,B,E,A,B,B,D,B,C,E,C,A,B,A,A,E,D,B,C,D,C,D,A,D,A,B,D,A,C,B,E,C,C,C,B,D,C,D,C,C,C,B,A,D,A,B,C,A,C,A,A,A,A
